menu_name,ingredient_canonical,n_total,k_count,freq,alpha_prior,beta_prior
불고기,육수,60,3,0.05,4.0,58.0
불고기,토마토,60,3,0.05,4.0,58.0
불고기,꿀,60,3,0.05,4.0,58.0
불고기,오이,60,3,0.05,4.0,58.0
불고기,토르티야,60,3,0.05,4.0,58.0
불고기,부추,60,3,0.05,4.0,58.0
불고기,배,60,3,0.05,4.0,58.0
불고기,깨,60,3,0.05,4.0,58.0
불고기,무,60,3,0.05,4.0,58.0
불고기,멸치액젓,60,3,0.05,4.0,58.0
불고기,버터,60,3,0.05,4.0,58.0
불고기,숙주,60,3,0.05,4.0,58.0
불고기,연근,60,3,0.05,4.0,58.0
불고기,당면,60,2,0.033,3.0,59.0
불고기,마요네즈,60,2,0.033,3.0,59.0
불고기,홀그레인머스터드,60,2,0.033,3.0,59.0
불고기,버섯류,60,2,0.033,3.0,59.0
불고기,참치액,60,2,0.033,3.0,59.0
불고기,현미밥,60,2,0.033,3.0,59.0
불고기,검은깨,60,2,0.033,3.0,59.0
불고기,방울토마토,60,2,0.033,3.0,59.0
불고기,라임,60,2,0.033,3.0,59.0
불고기,피쉬소스,60,2,0.033,3.0,59.0
불고기,칠리소스,60,2,0.033,3.0,59.0
불고기,우엉,60,2,0.033,3.0,59.0
불고기,콩나물,60,2,0.033,3.0,59.0
불고기,명란젓,60,2,0.033,3.0,59.0
불고기,양배추,60,2,0.033,3.0,59.0
불고기,새송이버섯,60,2,0.033,3.0,59.0
불고기,청경채,60,2,0.033,3.0,59.0
불고기,우유,60,2,0.033,3.0,59.0
불고기,된장,60,2,0.033,3.0,59.0
불고기,밀가루,60,2,0.033,3.0,59.0
불고기,떡,60,2,0.033,3.0,59.0
불고기,피망,60,2,0.033,3.0,59.0
불고기,배추김치,60,2,0.033,3.0,59.0
불고기,다시마,60,2,0.033,3.0,59.0
불고기,만가닥버섯,60,2,0.033,3.0,59.0
불고기,브로콜리,60,2,0.033,3.0,59.0
불고기,씻은쌀,60,1,0.017,2.0,60.0
불고기,손질낙지,60,1,0.017,2.0,60.0
불고기,부침가루,60,1,0.017,2.0,60.0
불고기,잉글리시머핀,60,1,0.017,2.0,60.0
불고기,양상추,60,1,0.017,2.0,60.0
불고기,머스터드,60,1,0.017,2.0,60.0
불고기,치아바타,60,1,0.017,2.0,60.0
불고기,적채,60,1,0.017,2.0,60.0
불고기,잎상추,60,1,0.017,2.0,60.0
불고기,김,60,1,0.017,2.0,60.0
불고기,토마토소스,60,1,0.017,2.0,60.0
불고기,케첩,60,1,0.017,2.0,60.0
불고기,체리토마토,60,1,0.017,2.0,60.0
불고기,시판토마토소스,60,1,0.017,2.0,60.0
불고기,아스파라거스,60,1,0.017,2.0,60.0
불고기,배즙,60,1,0.017,2.0,60.0
불고기,치커리,60,1,0.017,2.0,60.0
불고기,고수,60,1,0.017,2.0,60.0
불고기,청상추,60,1,0.017,2.0,60.0
불고기,도라지,60,1,0.017,2.0,60.0
불고기,대추,60,1,0.017,2.0,60.0
불고기,스파게티소스,60,1,0.017,2.0,60.0
불고기,피자소스,60,1,0.017,2.0,60.0
불고기,두반장,60,1,0.017,2.0,60.0
불고기,매실액,60,1,0.017,2.0,60.0
불고기,새송이,60,1,0.017,2.0,60.0
불고기,어린잎,60,1,0.017,2.0,60.0
불고기,시금치,60,1,0.017,2.0,60.0
불고기,생크림,60,1,0.017,2.0,60.0
불고기,핫도그빵,60,1,0.017,2.0,60.0
불고기,참마,60,1,0.017,2.0,60.0
불고기,만두,60,1,0.017,2.0,60.0
불고기,홀토마토,60,1,0.017,2.0,60.0
불고기,치킨육수,60,1,0.017,2.0,60.0
불고기,소면,60,1,0.017,2.0,60.0
불고기,새우,60,1,0.017,2.0,60.0
불고기,곰취잎,60,1,0.017,2.0,60.0
불고기,단무지,60,1,0.017,2.0,60.0
불고기,가쓰오부시,60,1,0.017,2.0,60.0
불고기,두릅,60,1,0.017,2.0,60.0
불고기,전분,60,1,0.017,2.0,60.0
불고기,치킨스톡큐브,60,1,0.017,2.0,60.0
불고기,토마토캔,60,1,0.017,2.0,60.0
불고기,카레파우더,60,1,0.017,2.0,60.0
불고기,건바질,60,1,0.017,2.0,60.0
불고기,닭고기,60,1,0.017,2.0,60.0
불고기,쌀,60,1,0.017,2.0,60.0
불고기,낙지,60,1,0.017,2.0,60.0
불고기,백만송이버섯,60,1,0.017,2.0,60.0
불고기,갓,60,1,0.017,2.0,60.0
불고기,두부,60,1,0.017,2.0,60.0
불고기,모듬견과류,60,1,0.017,2.0,60.0
불고기,호두,60,1,0.017,2.0,60.0
붕어빵,와플믹스,2,1,0.5,2.0,2.0
붕어빵,물,2,1,0.5,2.0,2.0
붕어빵,식용유,2,1,0.5,2.0,2.0
붕어빵,불린팥,2,1,0.5,2.0,2.0
붕어빵,설탕,2,1,0.5,2.0,2.0
붕어빵,올리고당,2,1,0.5,2.0,2.0
붕어빵,버터,2,1,0.5,2.0,2.0
붕어빵,팥앙금,2,1,0.5,2.0,2.0
붕어빵,붕어빵그릴,2,1,0.5,2.0,2.0
비빔밥,참기름,20,18,0.9,19.0,3.0
비빔밥,통깨,20,15,0.75,16.0,6.0
비빔밥,밥,20,14,0.7,15.0,7.0
비빔밥,마늘,20,13,0.65,14.0,8.0
비빔밥,간장,20,13,0.65,14.0,8.0
비빔밥,설탕,20,10,0.5,11.0,11.0
비빔밥,고추장,20,9,0.45,10.0,12.0
비빔밥,고춧가루,20,8,0.4,9.0,13.0
비빔밥,올리고당,20,8,0.4,9.0,13.0
비빔밥,양파,20,7,0.35,8.0,14.0
비빔밥,당근,20,7,0.35,8.0,14.0
비빔밥,식초,20,6,0.3,7.0,15.0
비빔밥,채소,20,6,0.3,7.0,15.0
비빔밥,후춧가루,20,6,0.3,7.0,15.0
비빔밥,청양고추,20,5,0.25,6.0,16.0
비빔밥,부추,20,5,0.25,6.0,16.0
비빔밥,맛술,20,5,0.25,6.0,16.0
비빔밥,매실액,20,4,0.2,5.0,17.0
비빔밥,김,20,4,0.2,5.0,17.0
비빔밥,소금,20,4,0.2,5.0,17.0
비빔밥,무,20,4,0.2,5.0,17.0
비빔밥,계란,20,4,0.2,5.0,17.0
비빔밥,깻잎,20,4,0.2,5.0,17.0
비빔밥,애호박,20,4,0.2,5.0,17.0
비빔밥,물,20,4,0.2,5.0,17.0
비빔밥,식용유,20,4,0.2,5.0,17.0
비빔밥,오이,20,3,0.15,4.0,18.0
비빔밥,쪽파,20,3,0.15,4.0,18.0
비빔밥,숙주,20,3,0.15,4.0,18.0
비빔밥,멸치액젓,20,3,0.15,4.0,18.0
비빔밥,상추,20,3,0.15,4.0,18.0
비빔밥,표고버섯,20,3,0.15,4.0,18.0
비빔밥,대파,20,3,0.15,4.0,18.0
비빔밥,느타리버섯,20,3,0.15,4.0,18.0
비빔밥,양배추,20,2,0.1,3.0,19.0
비빔밥,고추,20,2,0.1,3.0,19.0
비빔밥,생강,20,2,0.1,3.0,19.0
비빔밥,멍게,20,2,0.1,3.0,19.0
비빔밥,콩나물,20,2,0.1,3.0,19.0
비빔밥,잡곡밥,20,2,0.1,3.0,19.0
비빔밥,들기름,20,2,0.1,3.0,19.0
비빔밥,현미밥,20,2,0.1,3.0,19.0
비빔밥,소고기,20,2,0.1,3.0,19.0
비빔밥,모둠건해초,20,1,0.05,2.0,20.0
비빔밥,날치알,20,1,0.05,2.0,20.0
비빔밥,새꼬막,20,1,0.05,2.0,20.0
비빔밥,골뱅이통조림,20,1,0.05,2.0,20.0
비빔밥,골뱅이통조림국물,20,1,0.05,2.0,20.0
비빔밥,비트,20,1,0.05,2.0,20.0
비빔밥,콜라비,20,1,0.05,2.0,20.0
비빔밥,꼬막,20,1,0.05,2.0,20.0
비빔밥,세발나물,20,1,0.05,2.0,20.0
비빔밥,오징어,20,1,0.05,2.0,20.0
비빔밥,양념장어,20,1,0.05,2.0,20.0
비빔밥,해조류2~3가지,20,1,0.05,2.0,20.0
비빔밥,와사비,20,1,0.05,2.0,20.0
비빔밥,레몬즙,20,1,0.05,2.0,20.0
비빔밥,래디쉬,20,1,0.05,2.0,20.0
비빔밥,참치통조림,20,1,0.05,2.0,20.0
비빔밥,옥수수통조림,20,1,0.05,2.0,20.0
비빔밥,감자,20,1,0.05,2.0,20.0
비빔밥,검은깨,20,1,0.05,2.0,20.0
비빔밥,전복,20,1,0.05,2.0,20.0
비빔밥,다시마,20,1,0.05,2.0,20.0
비빔밥,건세모가사리,20,1,0.05,2.0,20.0
비빔밥,염장꼬시래기,20,1,0.05,2.0,20.0
비빔밥,생톳,20,1,0.05,2.0,20.0
비빔밥,봄동,20,1,0.05,2.0,20.0
비빔밥,두부,20,1,0.05,2.0,20.0
비빔밥,새송이버섯,20,1,0.05,2.0,20.0
비빔밥,냉이,20,1,0.05,2.0,20.0
비빔밥,돌나물,20,1,0.05,2.0,20.0
비빔밥,육수,20,1,0.05,2.0,20.0
비빔밥,된장,20,1,0.05,2.0,20.0
비빔밥,아보카도,20,1,0.05,2.0,20.0
비빔밥,명란젓,20,1,0.05,2.0,20.0
비빔밥,팽이버섯,20,1,0.05,2.0,20.0
비빔밥,우민찌,20,1,0.05,2.0,20.0
비빔밥,참치캔,20,1,0.05,2.0,20.0
비빔밥,고기장조림,20,1,0.05,2.0,20.0
비빔밥,단무지,20,1,0.05,2.0,20.0
비빔밥,버터,20,1,0.05,2.0,20.0
비빔밥,장조림국물,20,1,0.05,2.0,20.0
비빔밥,우유,20,1,0.05,2.0,20.0
비빔밥,시금치,20,1,0.05,2.0,20.0
비빔밥,도라지,20,1,0.05,2.0,20.0
비빔밥,고사리,20,1,0.05,2.0,20.0
비빔밥,구운훈제오리,20,1,0.05,2.0,20.0
비빔밥,식용꽃,20,1,0.05,2.0,20.0
삼겹살,돼지고기,57,56,0.982,57.0,2.0
삼겹살,마늘,57,45,0.789,46.0,13.0
삼겹살,설탕,57,42,0.737,43.0,16.0
삼겹살,후춧가루,57,42,0.737,43.0,16.0
삼겹살,맛술,57,40,0.702,41.0,18.0
삼겹살,간장,57,40,0.702,41.0,18.0
삼겹살,양파,57,31,0.544,32.0,27.0
삼겹살,대파,57,31,0.544,32.0,27.0
삼겹살,소금,57,27,0.474,28.0,31.0
삼겹살,생강,57,26,0.456,27.0,32.0
삼겹살,물,57,24,0.421,25.0,34.0
삼겹살,참기름,57,24,0.421,25.0,34.0
삼겹살,통깨,57,21,0.368,22.0,37.0
삼겹살,고추,57,21,0.368,22.0,37.0
삼겹살,올리고당,57,19,0.333,20.0,39.0
삼겹살,고춧가루,57,18,0.316,19.0,40.0
삼겹살,식용유,57,17,0.298,18.0,41.0
삼겹살,식초,57,16,0.281,17.0,42.0
삼겹살,굴소스,57,15,0.263,16.0,43.0
삼겹살,된장,57,13,0.228,14.0,45.0
삼겹살,청양고추,57,12,0.211,13.0,46.0
삼겹살,월계수잎,57,11,0.193,12.0,47.0
삼겹살,쪽파,57,10,0.175,11.0,48.0
삼겹살,고추장,57,8,0.14,9.0,50.0
삼겹살,부추,57,7,0.123,8.0,51.0
삼겹살,당근,57,6,0.105,7.0,52.0
삼겹살,오이,57,6,0.105,7.0,52.0
삼겹살,배추김치,57,6,0.105,7.0,52.0
삼겹살,치킨파우더,57,6,0.105,7.0,52.0
삼겹살,깻잎,57,5,0.088,6.0,53.0
삼겹살,계란,57,5,0.088,6.0,53.0
삼겹살,연겨자,57,5,0.088,6.0,53.0
삼겹살,레몬즙,57,5,0.088,6.0,53.0
삼겹살,양배추,57,5,0.088,6.0,53.0
삼겹살,전분,57,5,0.088,6.0,53.0
삼겹살,밀가루,57,5,0.088,6.0,53.0
삼겹살,무,57,4,0.07,5.0,54.0
삼겹살,버터,57,4,0.07,5.0,54.0
삼겹살,배추,57,4,0.07,5.0,54.0
삼겹살,숙주,57,4,0.07,5.0,54.0
삼겹살,사과,57,4,0.07,5.0,54.0
삼겹살,새송이버섯,57,4,0.07,5.0,54.0
삼겹살,표고버섯,57,4,0.07,5.0,54.0
삼겹살,닭고기,57,4,0.07,5.0,54.0
삼겹살,새우,57,4,0.07,5.0,54.0
삼겹살,밥,57,3,0.053,4.0,55.0
삼겹살,와인,57,3,0.053,4.0,55.0
삼겹살,멸치,57,3,0.053,4.0,55.0
삼겹살,김치국물,57,3,0.053,4.0,55.0
삼겹살,우유,57,3,0.053,4.0,55.0
삼겹살,파프리카,57,3,0.053,4.0,55.0
삼겹살,연유,57,3,0.053,4.0,55.0
삼겹살,총장즙,57,3,0.053,4.0,55.0
삼겹살,멸치액젓,57,3,0.053,4.0,55.0
삼겹살,김,57,2,0.035,3.0,56.0
삼겹살,우엉,57,2,0.035,3.0,56.0
삼겹살,꿀,57,2,0.035,3.0,56.0
삼겹살,파슬리가루,57,2,0.035,3.0,56.0
삼겹살,유자청,57,2,0.035,3.0,56.0
삼겹살,시판깨소스,57,2,0.035,3.0,56.0
삼겹살,감자,57,2,0.035,3.0,56.0
삼겹살,팽이버섯,57,2,0.035,3.0,56.0
삼겹살,콩나물,57,2,0.035,3.0,56.0
삼겹살,치즈,57,2,0.035,3.0,56.0
삼겹살,애호박,57,2,0.035,3.0,56.0
삼겹살,두부,57,2,0.035,3.0,56.0
삼겹살,죽순,57,2,0.035,3.0,56.0
삼겹살,양상추,57,2,0.035,3.0,56.0
삼겹살,시금치,57,2,0.035,3.0,56.0
삼겹살,가지,57,2,0.035,3.0,56.0
삼겹살,팔각,57,2,0.035,3.0,56.0
삼겹살,생크림,57,2,0.035,3.0,56.0
삼겹살,불린샤미,57,2,0.035,3.0,56.0
삼겹살,채소,57,2,0.035,3.0,56.0
삼겹살,피쉬소스,57,2,0.035,3.0,56.0
삼겹살,단무지,57,1,0.018,2.0,57.0
삼겹살,청상추,57,1,0.018,2.0,57.0
삼겹살,더덕,57,1,0.018,2.0,57.0
삼겹살,샬롯,57,1,0.018,2.0,57.0
삼겹살,타임,57,1,0.018,2.0,57.0
삼겹살,마요네즈,57,1,0.018,2.0,57.0
삼겹살,쯔유,57,1,0.018,2.0,57.0
삼겹살,제주생고사리,57,1,0.018,2.0,57.0
삼겹살,멜젓,57,1,0.018,2.0,57.0
삼겹살,느타리버섯,57,1,0.018,2.0,57.0
삼겹살,주꾸미,57,1,0.018,2.0,57.0
삼겹살,미나리,57,1,0.018,2.0,57.0
삼겹살,멜젓튜브,57,1,0.018,2.0,57.0
삼겹살,쌀뜨물,57,1,0.018,2.0,57.0
삼겹살,춘장,57,1,0.018,2.0,57.0
삼겹살,해선장,57,1,0.018,2.0,57.0
삼겹살,색깔야채,57,1,0.018,2.0,57.0
삼겹살,청경채,57,1,0.018,2.0,57.0
삼겹살,페퍼론치노,57,1,0.018,2.0,57.0
삼겹살,면,57,1,0.018,2.0,57.0
삼겹살,만다리버섯,57,1,0.018,2.0,57.0
삼겹살,피망,57,1,0.018,2.0,57.0
삼겹살,샐러드믹스,57,1,0.018,2.0,57.0
삼겹살,차가운물,57,1,0.018,2.0,57.0
삼겹살,상추,57,1,0.018,2.0,57.0
삼겹살,매실액,57,1,0.018,2.0,57.0
삼겹살,깨,57,1,0.018,2.0,57.0
삼겹살,가쓰오부시장국,57,1,0.018,2.0,57.0
삼겹살,깍두기,57,1,0.018,2.0,57.0
삼겹살,공기밥,57,1,0.018,2.0,57.0
삼겹살,깍두기국물,57,1,0.018,2.0,57.0
삼겹살,오렌지,57,1,0.018,2.0,57.0
삼겹살,바질,57,1,0.018,2.0,57.0
삼겹살,와인비네거,57,1,0.018,2.0,57.0
삼겹살,엑스트라버진,57,1,0.018,2.0,57.0
삼겹살,로즈마리,57,1,0.018,2.0,57.0
삼겹살,소렐,57,1,0.018,2.0,57.0
삼겹살,판젤라틴,57,1,0.018,2.0,57.0
삼겹살,두반장,57,1,0.018,2.0,57.0
삼겹살,적채,57,1,0.018,2.0,57.0
삼겹살,끓는물,57,1,0.018,2.0,57.0
삼겹살,이스트,57,1,0.018,2.0,57.0
삼겹살,스파게티면,57,1,0.018,2.0,57.0
삼겹살,양송이버섯,57,1,0.018,2.0,57.0
삼겹살,아스파라거스,57,1,0.018,2.0,57.0
삼겹살,치킨스톡,57,1,0.018,2.0,57.0
삼겹살,허브가루,57,1,0.018,2.0,57.0
삼겹살,명란젓,57,1,0.018,2.0,57.0
삼겹살,오징어,57,1,0.018,2.0,57.0
삼겹살,조리용술,57,1,0.018,2.0,57.0
삼겹살,취청오이,57,1,0.018,2.0,57.0
삼겹살,홀그레인머스타드,57,1,0.018,2.0,57.0
삼겹살,배즙,57,1,0.018,2.0,57.0
삼겹살,쌀국수면,57,1,0.018,2.0,57.0
삼겹살,라임,57,1,0.018,2.0,57.0
삼겹살,고수,57,1,0.018,2.0,57.0
삼겹살,땅콩가루,57,1,0.018,2.0,57.0
삼겹살,굴,57,1,0.018,2.0,57.0
삼겹살,월계수,57,1,0.018,2.0,57.0
삼겹살,검은깨,57,1,0.018,2.0,57.0
삼겹살,반쎄오가루,57,1,0.018,2.0,57.0
삼겹살,항정살,57,1,0.018,2.0,57.0
삼계탕,닭고기,5,5,1.0,6.0,1.0
삼계탕,마늘,5,5,1.0,6.0,1.0
삼계탕,대추,5,4,0.8,5.0,2.0
삼계탕,소금,5,4,0.8,5.0,2.0
삼계탕,대파,5,4,0.8,5.0,2.0
삼계탕,불린찹쌀,5,3,0.6,4.0,3.0
삼계탕,물,5,3,0.6,4.0,3.0
삼계탕,황기,5,3,0.6,4.0,3.0
삼계탕,미삼,5,2,0.4,3.0,4.0
삼계탕,깐은행,5,2,0.4,3.0,4.0
삼계탕,간장,5,2,0.4,3.0,4.0
삼계탕,깐밤,5,2,0.4,3.0,4.0
삼계탕,후춧가루,5,2,0.4,3.0,4.0
삼계탕,양파,5,2,0.4,3.0,4.0
삼계탕,전복,5,1,0.2,2.0,5.0
삼계탕,황태,5,1,0.2,2.0,5.0
삼계탕,불린녹두,5,1,0.2,2.0,5.0
삼계탕,참기름,5,1,0.2,2.0,5.0
삼계탕,설탕,5,1,0.2,2.0,5.0
삼계탕,고춧가루,5,1,0.2,2.0,5.0
삼계탕,연겨자,5,1,0.2,2.0,5.0
삼계탕,통깨,5,1,0.2,2.0,5.0
삼계탕,당근,5,1,0.2,2.0,5.0
삼계탕,애호박,5,1,0.2,2.0,5.0
삼계탕,찹쌀,5,1,0.2,2.0,5.0
삼계탕,맛술,5,1,0.2,2.0,5.0
삼계탕,무,5,1,0.2,2.0,5.0
삼계탕,누룽지,5,1,0.2,2.0,5.0
삼계탕,인삼,5,1,0.2,2.0,5.0
삼계탕,생강,5,1,0.2,2.0,5.0
삼계탕,삼계탕재료,5,1,0.2,2.0,5.0
새우튀김,새우,7,6,0.857,7.0,2.0
새우튀김,식용유,7,6,0.857,7.0,2.0
새우튀김,소금,7,5,0.714,6.0,3.0
새우튀김,후춧가루,7,4,0.571,5.0,4.0
새우튀김,김,7,4,0.571,5.0,4.0
새우튀김,계란,7,3,0.429,4.0,5.0
새우튀김,간장,7,3,0.429,4.0,5.0
새우튀김,맛술,7,3,0.429,4.0,5.0
새우튀김,설탕,7,3,0.429,4.0,5.0
새우튀김,빵가루,7,2,0.286,3.0,6.0
새우튀김,전분,7,2,0.286,3.0,6.0
새우튀김,차가운물,7,2,0.286,3.0,6.0
새우튀김,얼음,7,2,0.286,3.0,6.0
새우튀김,물,7,2,0.286,3.0,6.0
새우튀김,다시마,7,2,0.286,3.0,6.0
새우튀김,대파,7,2,0.286,3.0,6.0
새우튀김,밀가루,7,2,0.286,3.0,6.0
새우튀김,대하,7,1,0.143,2.0,7.0
새우튀김,얼음물,7,1,0.143,2.0,7.0
새우튀김,표고버섯,7,1,0.143,2.0,7.0
새우튀김,메밀면,7,1,0.143,2.0,7.0
새우튀김,무,7,1,0.143,2.0,7.0
새우튀김,멸치,7,1,0.143,2.0,7.0
새우튀김,가쓰오부시,7,1,0.143,2.0,7.0
새우튀김,마늘,7,1,0.143,2.0,7.0
새우튀김,고추,7,1,0.143,2.0,7.0
새우튀김,파기름,7,1,0.143,2.0,7.0
새우튀김,산초가루,7,1,0.143,2.0,7.0
새우튀김,치킨파우더,7,1,0.143,2.0,7.0
새우튀김,양파,7,1,0.143,2.0,7.0
새우튀김,버터,7,1,0.143,2.0,7.0
새우튀김,우유,7,1,0.143,2.0,7.0
새우튀김,코코넛슬라이스,7,1,0.143,2.0,7.0
새우튀김,라임,7,1,0.143,2.0,7.0
새우튀김,칠리소스,7,1,0.143,2.0,7.0
송편,물,2,2,1.0,3.0,1.0
송편,멥쌀가루,2,1,0.5,2.0,2.0
송편,소금,2,1,0.5,2.0,2.0
송편,참기름,2,1,0.5,2.0,2.0
송편,삶은밤,2,1,0.5,2.0,2.0
송편,설탕,2,1,0.5,2.0,2.0
송편,꿀,2,1,0.5,2.0,2.0
송편,깨,2,1,0.5,2.0,2.0
송편,삶은검은콩,2,1,0.5,2.0,2.0
송편,송편,2,1,0.5,2.0,2.0
송편,비엔나소시지,2,1,0.5,2.0,2.0
송편,꼬치,2,1,0.5,2.0,2.0
송편,식용유,2,1,0.5,2.0,2.0
송편,스위트칠리소스,2,1,0.5,2.0,2.0
송편,올리고당,2,1,0.5,2.0,2.0
송편,고추장,2,1,0.5,2.0,2.0
송편,간장,2,1,0.5,2.0,2.0
송편,마늘,2,1,0.5,2.0,2.0
수정과,물,1,1,1.0,2.0,1.0
수정과,곶감,1,1,1.0,2.0,1.0
수정과,생강,1,1,1.0,2.0,1.0
수정과,계피,1,1,1.0,2.0,1.0
수정과,설탕,1,1,1.0,2.0,1.0
수정과,호두,1,1,1.0,2.0,1.0
순대,마늘,3,3,1.0,4.0,1.0
순대,후춧가루,3,3,1.0,4.0,1.0
순대,양파,3,2,0.667,3.0,2.0
순대,당근,3,2,0.667,3.0,2.0
순대,밀가루,3,2,0.667,3.0,2.0
순대,간장,3,2,0.667,3.0,2.0
순대,참기름,3,2,0.667,3.0,2.0
순대,소금,3,2,0.667,3.0,2.0
순대,맛술,3,2,0.667,3.0,2.0
순대,오징어,3,1,0.333,2.0,3.0
순대,돼지고기,3,1,0.333,2.0,3.0
순대,두부,3,1,0.333,2.0,3.0
순대,고추,3,1,0.333,2.0,3.0
순대,부추,3,1,0.333,2.0,3.0
순대,당면,3,1,0.333,2.0,3.0
순대,계란,3,1,0.333,2.0,3.0
순대,전분,3,1,0.333,2.0,3.0
순대,무,3,1,0.333,2.0,3.0
순대,굴소스,3,1,0.333,2.0,3.0
순대,식초,3,1,0.333,2.0,3.0
순대,순대,3,1,0.333,2.0,3.0
순대,양배추,3,1,0.333,2.0,3.0
순대,대파,3,1,0.333,2.0,3.0
순대,청양고추,3,1,0.333,2.0,3.0
순대,깻잎,3,1,0.333,2.0,3.0
순대,들깻가루,3,1,0.333,2.0,3.0
순대,통깨,3,1,0.333,2.0,3.0
순대,식용유,3,1,0.333,2.0,3.0
순대,고추장,3,1,0.333,2.0,3.0
순대,고춧가루,3,1,0.333,2.0,3.0
순대,설탕,3,1,0.333,2.0,3.0
순대,물,3,1,0.333,2.0,3.0
순대,돼지피,3,1,0.333,2.0,3.0
순대,돼지창자,3,1,0.333,2.0,3.0
순대,쪽파,3,1,0.333,2.0,3.0
순대,생강,3,1,0.333,2.0,3.0
순두부찌개,두부,5,5,1.0,6.0,1.0
순두부찌개,대파,5,5,1.0,6.0,1.0
순두부찌개,고추,5,5,1.0,6.0,1.0
순두부찌개,고춧가루,5,5,1.0,6.0,1.0
순두부찌개,마늘,5,5,1.0,6.0,1.0
순두부찌개,양파,5,4,0.8,5.0,2.0
순두부찌개,청양고추,5,4,0.8,5.0,2.0
순두부찌개,소금,5,4,0.8,5.0,2.0
순두부찌개,간장,5,4,0.8,5.0,2.0
순두부찌개,후춧가루,5,4,0.8,5.0,2.0
순두부찌개,배추김치,5,3,0.6,4.0,3.0
순두부찌개,애호박,5,3,0.6,4.0,3.0
순두부찌개,맛술,5,3,0.6,4.0,3.0
순두부찌개,계란,5,2,0.4,3.0,4.0
순두부찌개,멸치,5,2,0.4,3.0,4.0
순두부찌개,새우젓,5,2,0.4,3.0,4.0
순두부찌개,표고버섯,5,1,0.2,2.0,5.0
순두부찌개,다시마,5,1,0.2,2.0,5.0
순두부찌개,들기름,5,1,0.2,2.0,5.0
순두부찌개,돼지고기,5,1,0.2,2.0,5.0
순두부찌개,참기름,5,1,0.2,2.0,5.0
순두부찌개,굴,5,1,0.2,2.0,5.0
순두부찌개,물,5,1,0.2,2.0,5.0
순두부찌개,식용유,5,1,0.2,2.0,5.0
순두부찌개,설탕,5,1,0.2,2.0,5.0
순두부찌개,식초,5,1,0.2,2.0,5.0
순두부찌개,바지락조개,5,1,0.2,2.0,5.0
순두부찌개,오징어,5,1,0.2,2.0,5.0
순두부찌개,새우,5,1,0.2,2.0,5.0
순두부찌개,느타리버섯,5,1,0.2,2.0,5.0
순두부찌개,팽이버섯,5,1,0.2,2.0,5.0
순두부찌개,당면,5,1,0.2,2.0,5.0
순두부찌개,멸치액젓,5,1,0.2,2.0,5.0
슈크림 붕어빵,버터,2,1,0.5,2.0,2.0
슈크림 붕어빵,팥앙금,2,1,0.5,2.0,2.0
슈크림 붕어빵,붕어빵그릴,2,1,0.5,2.0,2.0
슈크림 붕어빵,와플믹스,2,1,0.5,2.0,2.0
슈크림 붕어빵,물,2,1,0.5,2.0,2.0
슈크림 붕어빵,식용유,2,1,0.5,2.0,2.0
슈크림 붕어빵,불린팥,2,1,0.5,2.0,2.0
슈크림 붕어빵,설탕,2,1,0.5,2.0,2.0
슈크림 붕어빵,올리고당,2,1,0.5,2.0,2.0
시금치나물,시금치,3,3,1.0,4.0,1.0
시금치나물,통깨,3,3,1.0,4.0,1.0
시금치나물,간장,3,2,0.667,3.0,2.0
시금치나물,마늘,3,2,0.667,3.0,2.0
시금치나물,참기름,3,2,0.667,3.0,2.0
시금치나물,소금,3,2,0.667,3.0,2.0
시금치나물,대파,3,1,0.333,2.0,3.0
시금치나물,고사리나물,3,1,0.333,2.0,3.0
시금치나물,콩나물,3,1,0.333,2.0,3.0
시금치나물,고추장,3,1,0.333,2.0,3.0
시금치나물,현미밥,3,1,0.333,2.0,3.0
시금치나물,김,3,1,0.333,2.0,3.0
시금치나물,계란,3,1,0.333,2.0,3.0
시금치나물,식용유,3,1,0.333,2.0,3.0
시금치나물,두부,3,1,0.333,2.0,3.0
시금치나물,멸치액젓,3,1,0.333,2.0,3.0
시금치나물,들기름,3,1,0.333,2.0,3.0
식혜,엿기름,2,2,1.0,3.0,1.0
식혜,물,2,2,1.0,3.0,1.0
식혜,설탕,2,2,1.0,3.0,1.0
식혜,쌀,2,1,0.5,2.0,2.0
식혜,생강,2,1,0.5,2.0,2.0
식혜,잣,2,1,0.5,2.0,2.0
식혜,대추,2,1,0.5,2.0,2.0
식혜,애호박,2,1,0.5,2.0,2.0
식혜,밥,2,1,0.5,2.0,2.0
애호박전,애호박,4,4,1.0,5.0,1.0
애호박전,계란,4,4,1.0,5.0,1.0
애호박전,식용유,4,4,1.0,5.0,1.0
애호박전,양파,4,3,0.75,4.0,2.0
애호박전,당근,4,3,0.75,4.0,2.0
애호박전,소금,4,3,0.75,4.0,2.0
애호박전,부침가루,4,2,0.5,3.0,3.0
애호박전,후춧가루,4,2,0.5,3.0,3.0
애호박전,물,4,2,0.5,3.0,3.0
애호박전,고추,4,2,0.5,3.0,3.0
애호박전,밀가루,4,2,0.5,3.0,3.0
애호박전,돼지고기,4,1,0.25,2.0,4.0
애호박전,두부,4,1,0.25,2.0,4.0
애호박전,마늘,4,1,0.25,2.0,4.0
애호박전,대파,4,1,0.25,2.0,4.0
애호박전,갓,4,1,0.25,2.0,4.0
애호박전,새우,4,1,0.25,2.0,4.0
애호박전,청양고추,4,1,0.25,2.0,4.0
